hotel,arrival_date,is_canceled,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,2017-08-08,0,150,2,5,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,148.5,0,2,Check-Out,2017-08-15
City Hotel,2017-08-08,0,87,2,5,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,155.0,0,1,Check-Out,2017-08-15
City Hotel,2017-08-11,0,200,2,2,2,0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,100.48,0,0,Check-Out,2017-08-15
City Hotel,2017-08-12,0,23,2,1,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,K,0,No Deposit,9.0,,0,Transient,190.0,0,0,Check-Out,2017-08-15
City Hotel,2017-08-11,0,54,2,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,210.0,0,1,Check-Out,2017-08-15
City Hotel,2017-08-12,0,145,2,1,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,129.83,1,0,Check-Out,2017-08-15
City Hotel,2017-08-12,0,145,2,1,3,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient-Party,175.5,0,0,Check-Out,2017-08-15
City Hotel,2017-08-12,0,104,2,1,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.0,0,0,Check-Out,2017-08-15
City Hotel,2017-08-12,0,504,2,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,229.0,,0,Transient-Party,0.0,0,0,Check-Out,2017-08-15
City Hotel,2017-08-14,0,1,1,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,144.0,0,1,Check-Out,2017-08-15
City Hotel,2017-08-12,0,1,2,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,152.0,,0,Transient,126.19,0,0,Check-Out,2017-08-15
City Hotel,2017-08-12,0,4,2,1,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,233.33,0,0,Check-Out,2017-08-15
City Hotel,2017-08-10,0,176,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,168.0,,0,Transient,103.5,0,0,Check-Out,2017-08-15
City Hotel,2017-08-12,0,7,2,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,180.0,0,1,Check-Out,2017-08-15
City Hotel,2017-08-11,0,107,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,185.0,0,2,Check-Out,2017-08-15
City Hotel,2017-08-15,0,140,0,1,2,0,0,SC,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,71.1,0,0,Check-Out,2017-08-16
City Hotel,2017-08-12,0,209,2,2,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,121.5,0,1,Check-Out,2017-08-16
City Hotel,2017-08-13,0,6,2,1,2,0,1,BB,ROU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,210.0,0,3,Check-Out,2017-08-16
City Hotel,2017-08-12,0,209,2,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,3,No Deposit,9.0,,0,Transient,202.5,0,1,Check-Out,2017-08-16
City Hotel,2017-08-14,0,127,1,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8.0,,0,Transient,300.0,0,1,Check-Out,2017-08-16
City Hotel,2017-08-11,0,156,2,3,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,175.5,0,3,Check-Out,2017-08-16
City Hotel,2017-08-14,0,224,1,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,9.0,,0,Transient,117.0,0,1,Check-Out,2017-08-16
City Hotel,2017-08-12,0,79,2,2,3,0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,195.0,0,1,Check-Out,2017-08-16
City Hotel,2017-08-15,0,102,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.0,0,1,Check-Out,2017-08-16
City Hotel,2017-08-12,0,214,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,89.0,0,0,Check-Out,2017-08-16
City Hotel,2017-08-14,0,167,1,1,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,184.5,0,1,Check-Out,2017-08-16
City Hotel,2017-08-12,0,234,2,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,109.38,0,3,Check-Out,2017-08-16
City Hotel,2017-08-09,0,161,2,5,2,0,0,HB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,148.5,0,0,Check-Out,2017-08-16
City Hotel,2017-08-13,0,262,2,1,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,179.1,0,0,Check-Out,2017-08-16
City Hotel,2017-08-06,0,3,4,6,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,20.0,,0,Group,89.0,0,0,Check-Out,2017-08-16
City Hotel,2017-08-12,0,103,2,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.0,0,1,Check-Out,2017-08-16
City Hotel,2017-08-13,0,77,2,1,2,1,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,175.0,0,0,Check-Out,2017-08-16
City Hotel,2017-08-10,0,201,2,4,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,82.3,0,1,Check-Out,2017-08-16
City Hotel,2017-08-07,0,103,3,6,2,2,0,BB,CN,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,200.0,0,1,Check-Out,2017-08-16
City Hotel,2017-08-14,0,274,1,1,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,1,Check-Out,2017-08-16
City Hotel,2017-08-13,0,45,2,1,2,1,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,180.0,0,2,Check-Out,2017-08-16
City Hotel,2017-08-10,0,157,2,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,159.0,,0,Transient,175.5,0,0,Check-Out,2017-08-16
City Hotel,2017-08-14,0,171,1,1,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,184.5,1,1,Check-Out,2017-08-16
City Hotel,2017-08-14,0,171,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,139.5,1,0,Check-Out,2017-08-16
City Hotel,2017-08-12,0,165,2,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,B,A,0,No Deposit,14.0,,0,Transient-Party,146.25,0,0,Check-Out,2017-08-16
City Hotel,2017-08-12,0,89,2,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,A,5,No Deposit,9.0,,0,Transient,195.0,0,2,Check-Out,2017-08-16
City Hotel,2017-08-12,0,46,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1,Check-Out,2017-08-16
City Hotel,2017-08-14,0,182,1,1,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,175.5,0,0,Check-Out,2017-08-16
City Hotel,2017-08-11,0,209,2,3,2,2,0,BB,DEU,Direct,Direct,0,0,0,F,F,1,No Deposit,14.0,,0,Transient,198.0,0,1,Check-Out,2017-08-16
City Hotel,2017-08-14,0,5,1,1,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0,Transient,220.0,0,2,Check-Out,2017-08-16
City Hotel,2017-08-13,0,305,2,1,2,1,0,BB,NLD,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,,0,Transient,124.5,0,2,Check-Out,2017-08-16
City Hotel,2017-08-15,0,1,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,200.0,0,0,Check-Out,2017-08-16
City Hotel,2017-08-09,0,139,2,5,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,83.0,,0,Transient,111.6,0,0,Check-Out,2017-08-16
City Hotel,2017-08-13,0,4,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,200.0,0,1,Check-Out,2017-08-16
City Hotel,2017-08-15,0,4,0,1,2,2,0,BB,ISR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,290.0,0,0,Check-Out,2017-08-16
City Hotel,2017-08-07,0,203,3,6,2,0,0,HB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,394.0,,0,Transient,80.1,0,0,Check-Out,2017-08-16
City Hotel,2017-08-10,0,156,2,4,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,159.0,,0,Transient,91.75,0,1,Check-Out,2017-08-16
City Hotel,2017-08-12,0,126,2,2,2,2,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,159.0,,0,Transient,198.44,0,0,Check-Out,2017-08-16
City Hotel,2017-08-13,0,3,2,1,1,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,180.0,0,1,Check-Out,2017-08-16
City Hotel,2017-08-13,0,210,2,1,2,2,0,BB,NLD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,211.5,0,0,Check-Out,2017-08-16
City Hotel,2017-08-14,0,50,1,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1,Check-Out,2017-08-16
City Hotel,2017-08-10,0,173,2,4,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,173.7,0,1,Check-Out,2017-08-16
City Hotel,2017-08-15,0,0,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient-Party,219.0,0,0,Check-Out,2017-08-16
City Hotel,2017-08-15,0,0,0,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,199.0,0,0,Check-Out,2017-08-16
City Hotel,2017-08-11,0,222,2,3,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,202.5,0,0,Check-Out,2017-08-16
City Hotel,2017-08-12,0,89,2,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,D,5,No Deposit,9.0,,0,Transient,125.0,0,2,Check-Out,2017-08-16
City Hotel,2017-08-15,0,170,0,1,2,0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,139.5,1,1,Check-Out,2017-08-16
City Hotel,2017-08-12,0,10,2,2,0,3,0,BB,MAR,Direct,Direct,0,0,0,B,A,1,No Deposit,,,0,Transient-Party,6.0,0,1,Check-Out,2017-08-16
City Hotel,2017-08-12,0,10,2,2,2,0,0,BB,CN,Direct,Direct,0,0,0,B,A,1,No Deposit,,,0,Transient-Party,99.0,0,0,Check-Out,2017-08-16
City Hotel,2017-08-15,0,58,0,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,180.0,0,1,Check-Out,2017-08-16
City Hotel,2017-08-09,0,154,2,5,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,121.43,0,0,Check-Out,2017-08-16
City Hotel,2017-08-15,0,170,0,1,2,0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.5,0,1,Check-Out,2017-08-16
City Hotel,2017-08-13,0,72,2,1,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,160.0,0,1,Check-Out,2017-08-16
City Hotel,2017-08-13,0,9,2,1,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,3.0,,0,Transient,99.0,0,2,Check-Out,2017-08-16
City Hotel,2017-08-14,0,166,1,1,2,1,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,148.5,0,1,Check-Out,2017-08-16
City Hotel,2017-08-12,0,166,2,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,B,A,1,No Deposit,14.0,,0,Transient-Party,146.25,0,0,Check-Out,2017-08-16
City Hotel,2017-08-13,0,113,2,2,2,0,0,SC,KOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-13,0,66,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-09,0,180,2,6,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.5,0,1,Check-Out,2017-08-17
City Hotel,2017-08-13,0,278,2,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,1,Check-Out,2017-08-17
City Hotel,2017-08-13,0,93,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,145.0,0,0,Check-Out,2017-08-17
City Hotel,2017-08-13,0,87,2,2,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,200.0,0,2,Check-Out,2017-08-17
City Hotel,2017-08-15,0,53,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-16,0,34,0,1,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,239.0,1,1,Check-Out,2017-08-17
City Hotel,2017-08-16,0,34,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,160.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-14,0,196,1,2,2,0,0,SC,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,71.1,0,0,Check-Out,2017-08-17
City Hotel,2017-08-15,0,29,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,80.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-13,0,113,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,164.0,1,1,Check-Out,2017-08-17
City Hotel,2017-08-16,0,0,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,139.0,0,0,Check-Out,2017-08-17
City Hotel,2017-08-14,0,28,1,2,2,0,0,SC,ZAF,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,0,Check-Out,2017-08-17
City Hotel,2017-08-14,0,111,1,2,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,225.0,0,2,Check-Out,2017-08-17
City Hotel,2017-08-15,0,97,0,2,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-16,0,28,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2017-08-17
City Hotel,2017-08-12,0,172,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.5,0,1,Check-Out,2017-08-17
City Hotel,2017-08-15,0,63,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Transient,89.1,0,2,Check-Out,2017-08-17
City Hotel,2017-08-15,0,62,0,2,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,126.0,0,3,Check-Out,2017-08-17
City Hotel,2017-08-14,0,119,1,2,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,244.0,0,0,Check-Out,2017-08-17
City Hotel,2017-08-15,0,141,0,2,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,80.1,0,2,Check-Out,2017-08-17
City Hotel,2017-08-15,0,141,0,2,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,80.1,0,0,Check-Out,2017-08-17
City Hotel,2017-08-13,0,83,2,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,150.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-14,0,71,1,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,423.0,,0,Transient,125.46,0,1,Check-Out,2017-08-17
City Hotel,2017-08-14,0,209,1,2,2,0,0,HB,ESP,Direct,Direct,0,0,0,D,D,1,No Deposit,14.0,,0,Transient,188.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-14,0,208,1,2,2,2,0,HB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,249.0,0,0,Check-Out,2017-08-17
City Hotel,2017-08-12,0,171,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.5,0,3,Check-Out,2017-08-17
City Hotel,2017-08-14,0,83,1,2,2,1,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,135.0,0,3,Check-Out,2017-08-17
City Hotel,2017-08-16,0,72,0,1,3,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,267.0,0,3,Check-Out,2017-08-17
City Hotel,2017-08-13,0,192,2,2,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,157.5,0,2,Check-Out,2017-08-17
City Hotel,2017-08-16,0,75,0,1,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,200.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-12,0,190,2,3,2,3,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8.0,,0,Transient,326.5,0,2,Check-Out,2017-08-17
City Hotel,2017-08-13,0,71,2,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,140.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-14,0,27,1,2,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,3,Check-Out,2017-08-17
City Hotel,2017-08-15,0,48,0,2,2,1,0,BB,ECU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,180.0,0,3,Check-Out,2017-08-17
City Hotel,2017-08-16,0,0,0,1,2,2,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,259.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-14,0,25,1,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,169.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-16,0,45,0,1,2,2,0,BB,COM,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,259.0,0,0,Check-Out,2017-08-17
City Hotel,2017-08-16,0,0,0,1,2,0,0,SC,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,139.0,0,0,Check-Out,2017-08-17
City Hotel,2017-08-15,0,75,0,2,1,0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,130.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-16,0,47,0,1,1,2,0,BB,GBR,Direct,Direct,0,0,0,B,G,1,No Deposit,14.0,,0,Transient,145.0,0,0,Check-Out,2017-08-17
City Hotel,2017-08-16,0,46,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,B,G,0,No Deposit,14.0,,0,Transient,154.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-12,0,190,2,3,2,3,0,BB,NOR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8.0,,0,Transient,326.5,0,2,Check-Out,2017-08-17
City Hotel,2017-08-14,0,173,1,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,112.5,0,1,Check-Out,2017-08-17
City Hotel,2017-08-17,0,288,1,3,2,1,1,HB,ITA,Direct,Direct,0,0,0,E,E,3,No Deposit,14.0,,0,Transient,44.0,0,3,Check-Out,2017-08-21
City Hotel,2017-08-08,0,223,2,7,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,132.11,0,1,Check-Out,2017-08-17
City Hotel,2017-08-14,0,47,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-13,0,140,2,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,112.5,0,0,Check-Out,2017-08-17
City Hotel,2017-08-14,0,113,1,2,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,195.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-12,0,113,2,3,2,2,0,HB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,240.0,1,1,Check-Out,2017-08-17
City Hotel,2017-08-13,0,45,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89.0,,0,Transient,109.44,0,0,Check-Out,2017-08-17
City Hotel,2017-08-14,0,208,1,2,2,2,1,HB,ESP,Direct,Direct,0,0,0,E,E,1,No Deposit,14.0,,0,Transient,240.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-12,0,95,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,155.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-12,0,95,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,145.0,0,1,Check-Out,2017-08-17
City Hotel,2017-08-10,0,152,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,79.0,,0,Transient,109.87,0,1,Check-Out,2017-08-17
City Hotel,2017-08-15,0,295,0,3,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,2,Check-Out,2017-08-18
City Hotel,2017-08-13,0,106,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,154.0,0,1,Check-Out,2017-08-18
City Hotel,2017-08-13,0,106,2,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,195.0,0,1,Check-Out,2017-08-18
City Hotel,2017-08-14,0,41,1,3,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,131.2,0,0,Check-Out,2017-08-18
City Hotel,2017-08-13,0,105,2,3,2,0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,95.0,0,1,Check-Out,2017-08-18
City Hotel,2017-08-12,0,504,2,4,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,229.0,,0,Transient-Party,101.33,0,1,Check-Out,2017-08-18
City Hotel,2017-08-16,0,101,0,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,225.0,0,2,Check-Out,2017-08-18
City Hotel,2017-08-15,0,186,0,3,2,1,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,199.8,1,3,Check-Out,2017-08-18
City Hotel,2017-08-14,0,108,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,155.0,0,1,Check-Out,2017-08-18
City Hotel,2017-08-14,0,108,1,3,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient-Party,155.0,0,3,Check-Out,2017-08-18
City Hotel,2017-08-17,0,91,0,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,230.0,0,2,Check-Out,2017-08-18
City Hotel,2017-08-12,0,178,2,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,130.5,0,0,Check-Out,2017-08-18
City Hotel,2017-08-12,0,178,2,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,139.5,1,0,Check-Out,2017-08-18
City Hotel,2017-08-14,0,75,1,3,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.0,0,1,Check-Out,2017-08-18
City Hotel,2017-08-16,0,78,0,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,209.0,1,2,Check-Out,2017-08-18
City Hotel,2017-08-14,0,73,1,3,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,200.0,0,0,Check-Out,2017-08-18
City Hotel,2017-08-14,0,51,1,3,2,1,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,146.0,0,1,Check-Out,2017-08-18
City Hotel,2017-08-13,0,191,2,3,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.5,0,0,Check-Out,2017-08-18
